[2013-03-16 09:26:46] START
[2013-03-16 09:26:46] EDIT welcome/controllers/default.py: 2
[2014-05-22 17:30:54] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:31:29] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:31:59] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:32:10] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:33:30] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:34:09] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:34:34] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:34:38] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:35:43] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:35:49] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:37:05] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:37:34] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:38:32] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:38:54] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:39:00] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:39:40] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:12] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:17] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:24] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:27] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:41] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:40:47] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:41:08] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:47:23] EDIT careSeeker/views/default/help.html: -23
[2014-05-22 17:48:01] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:48:03] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:51:45] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:53:22] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:53:27] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:53:59] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:54:32] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:55:41] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:56:27] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:56:39] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:56:43] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:57:27] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:57:44] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:58:28] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:58:33] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:58:48] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:58:50] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:59:20] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 17:59:45] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:00:03] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:00:18] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:00:24] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:00:56] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:13:01] CREATE profile.html: 0
[2014-05-22 18:13:34] EDIT careSeeker/views/profile.html: 0
[2014-05-22 18:14:08] DELETE careSeeker/views/profile.html: -3
[2014-05-22 18:14:31] CREATE default/profile.html: 0
[2014-05-22 18:14:45] EDIT careSeeker/views/default/profile.html: 0
[2014-05-22 18:15:03] CREATE default/schedule.html: 0
[2014-05-22 18:15:16] EDIT careSeeker/views/default/schedule.html: 0
[2014-05-22 18:16:48] EDIT careSeeker/views/default/profile.html: 38
[2014-05-22 18:17:43] EDIT careSeeker/controllers/default.py: 2
[2014-05-22 18:18:09] EDIT careSeeker/controllers/default.py: -24
[2014-05-22 18:20:17] DELETE careSeeker/views/default/schedule.html: -3
[2014-05-22 18:20:22] DELETE careSeeker/views/default/profile.html: -41
[2014-05-22 18:20:34] CREATE default/myProfile.html: 0
[2014-05-22 18:20:52] CREATE default/mySchedule.html: 0
[2014-05-22 18:21:04] EDIT careSeeker/views/default/mySchedule.html: 0
[2014-05-22 18:21:07] EDIT careSeeker/views/default/myProfile.html: 0
[2014-05-22 18:22:32] EDIT careSeeker/views/default/mySchedule.html: 33
[2014-05-22 18:22:53] EDIT careSeeker/views/default/mySchedule.html: 1
[2014-05-22 18:23:11] EDIT careSeeker/views/default/myProfile.html: 1
[2014-05-22 18:23:35] EDIT careSeeker/views/default/myProfile.html: 35
[2014-05-22 18:24:11] EDIT careSeeker/views/default/myProfile.html: -2
[2014-05-22 18:24:24] EDIT careSeeker/views/default/myProfile.html: 2
[2014-05-22 18:24:29] EDIT careSeeker/views/default/myProfile.html: 2
[2014-05-22 18:24:33] EDIT careSeeker/views/default/myProfile.html: 2
[2014-05-22 18:28:07] EDIT careSeeker/views/default/dashboard.html: 1
[2014-05-22 18:28:28] EDIT careSeeker/views/default/dashboard.html: 0
[2014-05-22 18:28:30] EDIT careSeeker/views/default/dashboard.html: 0
[2014-05-22 18:28:45] EDIT careSeeker/views/default/dashboard.html: 0
[2014-05-22 18:32:58] EDIT careSeeker/views/default/dashboard.html: 0
[2014-05-22 18:33:24] EDIT careSeeker/views/default/dashboard.html: 0
[2014-05-22 18:34:08] EDIT careSeeker/views/default/dashboard.html: -1
[2014-05-22 18:35:21] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:35:46] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:35:58] EDIT careSeeker/controllers/mail.py: 0
[2014-05-22 18:36:01] EDIT careSeeker/controllers/mail.py: 0
